,province,procedure,wait_time_metric,Data year,metric_result
3385,Nova Scotia,CABG,90th percentile,2021,84
3386,Nova Scotia,CABG,Volume,2021,160
3387,Nova Scotia,MRI Scan,50th percentile,2021,79
3388,Nova Scotia,MRI Scan,90th percentile,2021,284
3389,Nova Scotia,MRI Scan,Volume,2021,19910
3390,Nova Scotia,CT Scan,50th percentile,2021,28
3391,Nova Scotia,CT Scan,90th percentile,2021,121
3392,Nova Scotia,CT Scan,Volume,2021,62866
3393,Nova Scotia,Breast Cancer Surgery,50th percentile,2021,16
3394,Nova Scotia,Breast Cancer Surgery,90th percentile,2021,37
3395,Nova Scotia,Breast Cancer Surgery,Volume,2021,488
3396,Nova Scotia,Bladder Cancer Surgery,50th percentile,2021,30
3397,Nova Scotia,Bladder Cancer Surgery,90th percentile,2021,91
3398,Nova Scotia,Bladder Cancer Surgery,Volume,2021,440
3399,Nova Scotia,Colorectal Cancer Surgery,50th percentile,2021,22
3400,Nova Scotia,Colorectal Cancer Surgery,90th percentile,2021,53
3401,Nova Scotia,Colorectal Cancer Surgery,Volume,2021,241
3402,Nova Scotia,Lung Cancer Surgery,50th percentile,2021,21
3403,Nova Scotia,Lung Cancer Surgery,90th percentile,2021,69
3404,Nova Scotia,Lung Cancer Surgery,Volume,2021,161
3405,Nova Scotia,Prostate Cancer Surgery,50th percentile,2021,61
3406,Nova Scotia,Prostate Cancer Surgery,90th percentile,2021,115
3407,Nova Scotia,Prostate Cancer Surgery,Volume,2021,106
3408,Ontario,Hip Replacement,% meeting benchmark,2008,90
3409,Ontario,Hip Replacement,50th percentile,2008,63
3410,Ontario,Hip Replacement,90th percentile,2008,180
3411,Ontario,Hip Replacement,Volume,2008,5348
3412,Ontario,Knee Replacement,% meeting benchmark,2008,85
3413,Ontario,Knee Replacement,50th percentile,2008,71
3414,Ontario,Knee Replacement,90th percentile,2008,223
3415,Ontario,Knee Replacement,Volume,2008,9922
3416,Ontario,Radiation Therapy,% meeting benchmark,2008,90
3417,Ontario,Radiation Therapy,50th percentile,2008,11
3418,Ontario,Radiation Therapy,90th percentile,2008,29
3419,Ontario,Radiation Therapy,Volume,2008,13177
3420,Ontario,Cataract Surgery,% meeting benchmark,2008,88
3421,Ontario,Cataract Surgery,50th percentile,2008,44
3422,Ontario,Cataract Surgery,90th percentile,2008,123
3423,Ontario,Cataract Surgery,Volume,2008,65616
3424,Ontario,MRI Scan,50th percentile,2008,30
3425,Ontario,MRI Scan,90th percentile,2008,95
3426,Ontario,MRI Scan,Volume,2008,203609
3427,Ontario,CT Scan,50th percentile,2008,9
3428,Ontario,CT Scan,90th percentile,2008,40
3429,Ontario,CT Scan,Volume,2008,351878
3430,Ontario,CABG,% meeting benchmark,2008,100
3431,Ontario,CABG,50th percentile,2008,19
3432,Ontario,CABG,90th percentile,2008,56
3433,Ontario,CABG,Volume,2008,3468
3434,Ontario,Hip Replacement,% meeting benchmark,2009,93
3435,Ontario,Hip Replacement,50th percentile,2009,62
3436,Ontario,Hip Replacement,90th percentile,2009,160
3437,Ontario,Hip Replacement,Volume,2009,5822
3438,Ontario,Knee Replacement,% meeting benchmark,2009,90
3439,Ontario,Knee Replacement,50th percentile,2009,67
3440,Ontario,Knee Replacement,90th percentile,2009,184
3441,Ontario,Knee Replacement,Volume,2009,10332
3442,Ontario,Radiation Therapy,% meeting benchmark,2009,96
3443,Ontario,Radiation Therapy,50th percentile,2009,7
3444,Ontario,Radiation Therapy,90th percentile,2009,21
3445,Ontario,Radiation Therapy,Volume,2009,13352
3446,Ontario,Hip Fracture Repair,% meeting benchmark,2009,77
3447,Ontario,Hip Fracture Repair,50th percentile,2009,26
3448,Ontario,Hip Fracture Repair,90th percentile,2009,75
3449,Ontario,Hip Fracture Repair,Volume,2009,4921
3450,Ontario,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2009,69
3451,Ontario,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2009,32
3452,Ontario,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2009,46
3453,Ontario,Hip Fracture Repair/Emergency and Inpatient,Volume,2009,4221
3454,Ontario,Cataract Surgery,% meeting benchmark,2009,92
3455,Ontario,Cataract Surgery,50th percentile,2009,43
3456,Ontario,Cataract Surgery,90th percentile,2009,104
3457,Ontario,Cataract Surgery,Volume,2009,67377
3458,Ontario,MRI Scan,50th percentile,2009,40
3459,Ontario,MRI Scan,90th percentile,2009,105
3460,Ontario,MRI Scan,Volume,2009,222720
3461,Ontario,CT Scan,50th percentile,2009,9
3462,Ontario,CT Scan,90th percentile,2009,42
3463,Ontario,CT Scan,Volume,2009,357103
3464,Ontario,CABG,% meeting benchmark,2009,100
3465,Ontario,CABG,50th percentile,2009,7
3466,Ontario,CABG,90th percentile,2009,43
3467,Ontario,CABG,Volume,2009,3990
3468,Ontario,Hip Replacement,% meeting benchmark,2010,91
3469,Ontario,Hip Replacement,50th percentile,2010,65
3470,Ontario,Hip Replacement,90th percentile,2010,172
3471,Ontario,Hip Replacement,Volume,2010,5823
3472,Ontario,Knee Replacement,% meeting benchmark,2010,89
3473,Ontario,Knee Replacement,50th percentile,2010,72
3474,Ontario,Knee Replacement,90th percentile,2010,190
3475,Ontario,Knee Replacement,Volume,2010,10250
3476,Ontario,Radiation Therapy,% meeting benchmark,2010,97
3477,Ontario,Radiation Therapy,50th percentile,2010,7
3478,Ontario,Radiation Therapy,90th percentile,2010,20
3479,Ontario,Radiation Therapy,Volume,2010,13633
3480,Ontario,Hip Fracture Repair,% meeting benchmark,2010,77
3481,Ontario,Hip Fracture Repair,50th percentile,2010,26
3482,Ontario,Hip Fracture Repair,90th percentile,2010,73
3483,Ontario,Hip Fracture Repair,Volume,2010,5009
3484,Ontario,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2010,70
3485,Ontario,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2010,33
3486,Ontario,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2010,79
3487,Ontario,Hip Fracture Repair/Emergency and Inpatient,Volume,2010,4467
3488,Ontario,Cataract Surgery,% meeting benchmark,2010,88
3489,Ontario,Cataract Surgery,50th percentile,2010,48
3490,Ontario,Cataract Surgery,90th percentile,2010,122
3491,Ontario,Cataract Surgery,Volume,2010,65919
3492,Ontario,MRI Scan,50th percentile,2010,36
3493,Ontario,MRI Scan,90th percentile,2010,118
3494,Ontario,MRI Scan,Volume,2010,234800
3495,Ontario,CT Scan,50th percentile,2010,7
3496,Ontario,CT Scan,90th percentile,2010,35
3497,Ontario,CT Scan,Volume,2010,340689
3498,Ontario,CABG,% meeting benchmark,2010,100
3499,Ontario,CABG,50th percentile,2010,6
3500,Ontario,CABG,90th percentile,2010,41
3501,Ontario,CABG,Volume,2010,3871
3502,Ontario,CABG,% meeting benchmark,2011,100
3503,Ontario,CABG,50th percentile,2011,6
3504,Ontario,CABG,90th percentile,2011,39
3505,Ontario,CABG,Volume,2011,3512
3506,Ontario,Hip Replacement,% meeting benchmark,2011,90
3507,Ontario,Hip Replacement,50th percentile,2011,70
3508,Ontario,Hip Replacement,90th percentile,2011,186
3509,Ontario,Hip Replacement,Volume,2011,5919
3510,Ontario,Knee Replacement,% meeting benchmark,2011,85
3511,Ontario,Knee Replacement,50th percentile,2011,78
3512,Ontario,Knee Replacement,90th percentile,2011,219
3513,Ontario,Knee Replacement,Volume,2011,10886
3514,Ontario,Radiation Therapy,% meeting benchmark,2011,97
3515,Ontario,Radiation Therapy,50th percentile,2011,7
3516,Ontario,Radiation Therapy,90th percentile,2011,18
3517,Ontario,Radiation Therapy,Volume,2011,14738
3518,Ontario,Hip Fracture Repair,% meeting benchmark,2011,78
3519,Ontario,Hip Fracture Repair,50th percentile,2011,27
3520,Ontario,Hip Fracture Repair,90th percentile,2011,70
3521,Ontario,Hip Fracture Repair,Volume,2011,4996
3522,Ontario,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2011,70
3523,Ontario,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2011,33
3524,Ontario,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2011,75
3525,Ontario,Hip Fracture Repair/Emergency and Inpatient,Volume,2011,4423
3526,Ontario,Cataract Surgery,% meeting benchmark,2011,88
3527,Ontario,Cataract Surgery,50th percentile,2011,45
3528,Ontario,Cataract Surgery,90th percentile,2011,121
3529,Ontario,Cataract Surgery,Volume,2011,66663
3530,Ontario,MRI Scan,50th percentile,2011,34
3531,Ontario,MRI Scan,90th percentile,2011,94
3532,Ontario,MRI Scan,Volume,2011,256348
3533,Ontario,CT Scan,50th percentile,2011,7
3534,Ontario,CT Scan,90th percentile,2011,34
3535,Ontario,CT Scan,Volume,2011,345007
3536,Ontario,Hip Replacement,% meeting benchmark,2012,89
3537,Ontario,Hip Replacement,50th percentile,2012,68
3538,Ontario,Hip Replacement,90th percentile,2012,192
3539,Ontario,Hip Replacement,Volume,2012,6256
3540,Ontario,Knee Replacement,% meeting benchmark,2012,84
3541,Ontario,Knee Replacement,50th percentile,2012,76
3542,Ontario,Knee Replacement,90th percentile,2012,226
3543,Ontario,Knee Replacement,Volume,2012,11547
3544,Ontario,Radiation Therapy,% meeting benchmark,2012,98
3545,Ontario,Radiation Therapy,50th percentile,2012,7
3546,Ontario,Radiation Therapy,90th percentile,2012,15
3547,Ontario,Radiation Therapy,Volume,2012,14282
3548,Ontario,Hip Fracture Repair,% meeting benchmark,2012,82
3549,Ontario,Hip Fracture Repair,50th percentile,2012,25
3550,Ontario,Hip Fracture Repair,90th percentile,2012,64
3551,Ontario,Hip Fracture Repair,Volume,2012,5231
3552,Ontario,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2012,74
3553,Ontario,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2012,30
3554,Ontario,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2012,69
3555,Ontario,Hip Fracture Repair/Emergency and Inpatient,Volume,2012,4683
3556,Ontario,Cataract Surgery,% meeting benchmark,2012,86
3557,Ontario,Cataract Surgery,50th percentile,2012,46
3558,Ontario,Cataract Surgery,90th percentile,2012,128
3559,Ontario,Cataract Surgery,Volume,2012,67349
3560,Ontario,CABG,50th percentile,2012,6
3561,Ontario,CABG,90th percentile,2012,36
3562,Ontario,CABG,Volume,2012,3273
3563,Ontario,MRI Scan,50th percentile,2012,29
3564,Ontario,MRI Scan,90th percentile,2012,86
3565,Ontario,MRI Scan,Volume,2012,266893
3566,Ontario,CT Scan,50th percentile,2012,6
3567,Ontario,CT Scan,90th percentile,2012,32
3568,Ontario,CT Scan,Volume,2012,337296
3569,Ontario,Hip Replacement,% meeting benchmark,2013,89
3570,Ontario,Hip Replacement,50th percentile,2013,70
3571,Ontario,Hip Replacement,90th percentile,2013,188
3572,Ontario,Hip Replacement,Volume,2013,7093
3573,Ontario,Knee Replacement,% meeting benchmark,2013,85
3574,Ontario,Knee Replacement,50th percentile,2013,79
3575,Ontario,Knee Replacement,90th percentile,2013,216
3576,Ontario,Knee Replacement,Volume,2013,12499
3577,Ontario,Radiation Therapy,% meeting benchmark,2013,98
3578,Ontario,Radiation Therapy,50th percentile,2013,6
3579,Ontario,Radiation Therapy,90th percentile,2013,14
3580,Ontario,Radiation Therapy,Volume,2013,15186
3581,Ontario,Hip Fracture Repair,% meeting benchmark,2013,83
3582,Ontario,Hip Fracture Repair,50th percentile,2013,24
3583,Ontario,Hip Fracture Repair,90th percentile,2013,64
3584,Ontario,Hip Fracture Repair,Volume,2013,5498
3585,Ontario,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2013,76
3586,Ontario,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2013,29
3587,Ontario,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2013,70
3588,Ontario,Hip Fracture Repair/Emergency and Inpatient,Volume,2013,4975
3589,Ontario,Cataract Surgery,% meeting benchmark,2013,81
3590,Ontario,Cataract Surgery,50th percentile,2013,50
3591,Ontario,Cataract Surgery,90th percentile,2013,153
3592,Ontario,Cataract Surgery,Volume,2013,65873
3593,Ontario,CABG,50th percentile,2013,6
3594,Ontario,CABG,90th percentile,2013,38
3595,Ontario,CABG,Volume,2013,3462
3596,Ontario,MRI Scan,50th percentile,2013,23
3597,Ontario,MRI Scan,90th percentile,2013,60
3598,Ontario,MRI Scan,Volume,2013,291633
3599,Ontario,CT Scan,50th percentile,2013,7
3600,Ontario,CT Scan,90th percentile,2013,33
3601,Ontario,CT Scan,Volume,2013,364295
3602,Ontario,Breast Cancer Surgery,50th percentile,2013,17
3603,Ontario,Breast Cancer Surgery,90th percentile,2013,36
3604,Ontario,Breast Cancer Surgery,Volume,2013,5830
3605,Ontario,Bladder Cancer Surgery,50th percentile,2013,23
3606,Ontario,Bladder Cancer Surgery,90th percentile,2013,61
3607,Ontario,Bladder Cancer Surgery,Volume,2013,5856
3608,Ontario,Colorectal Cancer Surgery,50th percentile,2013,18
3609,Ontario,Colorectal Cancer Surgery,90th percentile,2013,41
3610,Ontario,Colorectal Cancer Surgery,Volume,2013,2755
3611,Ontario,Lung Cancer Surgery,50th percentile,2013,19
3612,Ontario,Lung Cancer Surgery,90th percentile,2013,36
3613,Ontario,Lung Cancer Surgery,Volume,2013,1540
3614,Ontario,Prostate Cancer Surgery,50th percentile,2013,35
3615,Ontario,Prostate Cancer Surgery,90th percentile,2013,84
3616,Ontario,Prostate Cancer Surgery,Volume,2013,1545
3617,Ontario,Hip Replacement,% meeting benchmark,2014,88
3618,Ontario,Hip Replacement,50th percentile,2014,71
3619,Ontario,Hip Replacement,90th percentile,2014,202
3620,Ontario,Hip Replacement,Volume,2014,7323
3621,Ontario,Knee Replacement,% meeting benchmark,2014,86
3622,Ontario,Knee Replacement,50th percentile,2014,75
3623,Ontario,Knee Replacement,90th percentile,2014,209
3624,Ontario,Knee Replacement,Volume,2014,12480
3625,Ontario,Radiation Therapy,% meeting benchmark,2014,99
3626,Ontario,Radiation Therapy,50th percentile,2014,7
3627,Ontario,Radiation Therapy,90th percentile,2014,14
3628,Ontario,Radiation Therapy,Volume,2014,14917
3629,Ontario,Hip Fracture Repair,% meeting benchmark,2014,84
3630,Ontario,Hip Fracture Repair,50th percentile,2014,24
3631,Ontario,Hip Fracture Repair,90th percentile,2014,61
3632,Ontario,Hip Fracture Repair,Volume,2014,5467
3633,Ontario,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2014,77
3634,Ontario,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2014,29
3635,Ontario,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2014,66
3636,Ontario,Hip Fracture Repair/Emergency and Inpatient,Volume,2014,4948
3637,Ontario,Cataract Surgery,% meeting benchmark,2014,81
3638,Ontario,Cataract Surgery,50th percentile,2014,50
3639,Ontario,Cataract Surgery,90th percentile,2014,157
3640,Ontario,Cataract Surgery,Volume,2014,65160
3641,Ontario,CABG,50th percentile,2014,6
3642,Ontario,CABG,90th percentile,2014,43
3643,Ontario,CABG,Volume,2014,3409
3644,Ontario,MRI Scan,50th percentile,2014,29
3645,Ontario,MRI Scan,90th percentile,2014,73
3646,Ontario,MRI Scan,Volume,2014,299918
3647,Ontario,CT Scan,50th percentile,2014,7
3648,Ontario,CT Scan,90th percentile,2014,30
3649,Ontario,CT Scan,Volume,2014,375480
3650,Ontario,Breast Cancer Surgery,50th percentile,2014,16
3651,Ontario,Breast Cancer Surgery,90th percentile,2014,33
3652,Ontario,Breast Cancer Surgery,Volume,2014,6019
3653,Ontario,Bladder Cancer Surgery,50th percentile,2014,22
3654,Ontario,Bladder Cancer Surgery,90th percentile,2014,57
3655,Ontario,Bladder Cancer Surgery,Volume,2014,6157
3656,Ontario,Colorectal Cancer Surgery,50th percentile,2014,18
3657,Ontario,Colorectal Cancer Surgery,90th percentile,2014,39
3658,Ontario,Colorectal Cancer Surgery,Volume,2014,2672
3659,Ontario,Lung Cancer Surgery,50th percentile,2014,18
3660,Ontario,Lung Cancer Surgery,90th percentile,2014,34
3661,Ontario,Lung Cancer Surgery,Volume,2014,1476
3662,Ontario,Prostate Cancer Surgery,50th percentile,2014,36
3663,Ontario,Prostate Cancer Surgery,90th percentile,2014,85
3664,Ontario,Prostate Cancer Surgery,Volume,2014,1472
3665,Ontario,Hip Replacement,% meeting benchmark,2015,87
3666,Ontario,Hip Replacement,50th percentile,2015,75
3667,Ontario,Hip Replacement,90th percentile,2015,197
3668,Ontario,Hip Replacement,Volume,2015,7700
3669,Ontario,Knee Replacement,% meeting benchmark,2015,86
3670,Ontario,Knee Replacement,50th percentile,2015,80
3671,Ontario,Knee Replacement,90th percentile,2015,211
3672,Ontario,Knee Replacement,Volume,2015,13031
3673,Ontario,Radiation Therapy,% meeting benchmark,2015,99
3674,Ontario,Radiation Therapy,50th percentile,2015,7
3675,Ontario,Radiation Therapy,90th percentile,2015,14
3676,Ontario,Radiation Therapy,Volume,2015,15652
3677,Ontario,Hip Fracture Repair,% meeting benchmark,2015,86
3678,Ontario,Hip Fracture Repair,50th percentile,2015,23
3679,Ontario,Hip Fracture Repair,90th percentile,2015,55
3680,Ontario,Hip Fracture Repair,Volume,2015,5546
3681,Ontario,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2015,79
3682,Ontario,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2015,28
3683,Ontario,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2015,60
3684,Ontario,Hip Fracture Repair/Emergency and Inpatient,Volume,2015,5066
3685,Ontario,Cataract Surgery,% meeting benchmark,2015,74
3686,Ontario,Cataract Surgery,50th percentile,2015,62
3687,Ontario,Cataract Surgery,90th percentile,2015,182
3688,Ontario,Cataract Surgery,Volume,2015,64098
3689,Ontario,CABG,50th percentile,2015,6
3690,Ontario,CABG,90th percentile,2015,43
3691,Ontario,CABG,Volume,2015,3403
3692,Ontario,MRI Scan,50th percentile,2015,36
3693,Ontario,MRI Scan,90th percentile,2015,91
3694,Ontario,MRI Scan,Volume,2015,306561
3695,Ontario,CT Scan,50th percentile,2015,7
3696,Ontario,CT Scan,90th percentile,2015,37
3697,Ontario,CT Scan,Volume,2015,365817
3698,Ontario,Breast Cancer Surgery,50th percentile,2015,16
3699,Ontario,Breast Cancer Surgery,90th percentile,2015,33
3700,Ontario,Breast Cancer Surgery,Volume,2015,5811
3701,Ontario,Bladder Cancer Surgery,50th percentile,2015,24
3702,Ontario,Bladder Cancer Surgery,90th percentile,2015,58
3703,Ontario,Bladder Cancer Surgery,Volume,2015,5996
3704,Ontario,Colorectal Cancer Surgery,50th percentile,2015,18
3705,Ontario,Colorectal Cancer Surgery,90th percentile,2015,39
3706,Ontario,Colorectal Cancer Surgery,Volume,2015,2698
3707,Ontario,Lung Cancer Surgery,50th percentile,2015,18
3708,Ontario,Lung Cancer Surgery,90th percentile,2015,32
3709,Ontario,Lung Cancer Surgery,Volume,2015,1658
3710,Ontario,Prostate Cancer Surgery,50th percentile,2015,36
3711,Ontario,Prostate Cancer Surgery,90th percentile,2015,78
3712,Ontario,Prostate Cancer Surgery,Volume,2015,1479
3713,Ontario,Hip Replacement,% meeting benchmark,2016,85
3714,Ontario,Hip Replacement,50th percentile,2016,80
3715,Ontario,Hip Replacement,90th percentile,2016,210
3716,Ontario,Hip Replacement,Volume,2016,7953
3717,Ontario,Knee Replacement,% meeting benchmark,2016,81
3718,Ontario,Knee Replacement,50th percentile,2016,86
3719,Ontario,Knee Replacement,90th percentile,2016,241
3720,Ontario,Knee Replacement,Volume,2016,13880
3721,Ontario,Radiation Therapy,% meeting benchmark,2016,99
3722,Ontario,Radiation Therapy,50th percentile,2016,7
3723,Ontario,Radiation Therapy,90th percentile,2016,15
3724,Ontario,Radiation Therapy,Volume,2016,15972
3725,Ontario,Hip Fracture Repair,% meeting benchmark,2016,85
3726,Ontario,Hip Fracture Repair,50th percentile,2016,23
3727,Ontario,Hip Fracture Repair,90th percentile,2016,57
3728,Ontario,Hip Fracture Repair,Volume,2016,5639
3729,Ontario,Hip Fracture Repair/Emergency and Inpatient,% meeting benchmark,2016,79
3730,Ontario,Hip Fracture Repair/Emergency and Inpatient,50th percentile,2016,29
3731,Ontario,Hip Fracture Repair/Emergency and Inpatient,90th percentile,2016,63
3732,Ontario,Hip Fracture Repair/Emergency and Inpatient,Volume,2016,5104
3733,Ontario,Cataract Surgery,% meeting benchmark,2016,70
